0.287180,252.000000,251.000000,249.000000
0.010857,56.000000,21.000000,16.000000
0.124182,135.000000,46.000000,25.000000
0.004462,145.000000,111.000000,110.000000
0.008328,49.000000,22.000000,22.000000
0.035396,78.000000,39.000000,31.000000
0.008923,66.000000,40.000000,39.000000
0.009369,60.000000,46.000000,43.000000
0.008477,209.000000,195.000000,192.000000
0.007436,92.000000,80.000000,78.000000
